Reading,Load [40.0 N],Time [sec.]
291,-0.2,28.997
292,-0.2,29.098
293,-0.2,29.197
294,-0.2,29.297
295,-0.2,29.396
296,-0.2,29.497
297,-0.2,29.597
298,-0.2,29.697
299,-0.2,29.797
300,-0.2,29.897
301,-0.2,29.997
302,-0.2,30.097
303,-0.2,30.198
304,-0.2,30.297
305,-0.2,30.396
306,-0.2,30.497
307,-0.2,30.597
308,-0.2,30.696
309,-0.2,30.797
310,-0.2,30.896
311,-0.2,30.999
312,-0.2,31.098
313,-0.2,31.197
314,-0.2,31.297
315,-0.2,31.395
316,-0.2,31.497
317,-0.2,31.596
318,-0.2,31.697
319,-0.2,31.796
320,-0.2,31.896
321,-0.2,31.997
322,-0.2,32.096
323,-0.2,32.198
324,-0.2,32.297
325,-0.2,32.396
326,-0.2,32.5
327,-0.2,32.597
328,-0.2,32.698
329,-0.2,32.801
330,-0.2,32.901
331,-0.2,32.998
332,-0.2,33.098
333,-0.2,33.198
334,-0.2,33.298
335,-0.2,33.397
336,-0.2,33.498
337,-0.2,33.603
338,-0.2,33.701
339,-0.2,33.804
340,-0.2,33.902
341,-0.2,34.001
342,-0.2,34.1
343,-0.2,34.197
344,-0.2,34.297
345,-0.2,34.396
346,-0.2,34.497
347,-0.2,34.596
348,-0.2,34.697
349,-0.2,34.797
350,-0.2,34.896
351,-0.2,34.997
352,-0.2,35.097
353,-0.2,35.2
354,-0.2,35.297
355,-0.2,35.396
356,-0.2,35.497
357,-0.2,35.597
358,-0.2,35.701
359,-0.2,35.799
360,-0.2,35.899
361,-0.2,35.997
362,-0.2,36.097
363,-0.2,36.197
364,-0.2,36.298
365,-0.2,36.396
366,-0.2,36.497
367,-0.2,36.597
368,-0.2,36.698
369,-0.2,36.797
370,-0.2,36.896
371,-0.2,36.998
372,-0.2,37.097
373,-0.2,37.197
374,-0.2,37.297
375,-0.2,37.397
376,-0.2,37.501
377,-0.2,37.598
378,-0.2,37.699
379,-0.2,37.797
380,-0.2,37.896
381,-0.2,37.997
382,-0.2,38.098
383,-0.2,38.197
384,-0.2,38.299
385,-0.2,38.396
386,-0.2,38.498
387,-0.2,38.597
388,-0.2,38.696
389,-0.2,38.798
390,-0.2,38.896
391,-0.2,38.997
392,-0.2,39.097
393,-0.2,39.197
394,-0.2,39.297
395,-0.2,39.396
396,-0.2,39.497
397,-0.2,39.597
398,-0.2,39.697
399,-0.2,39.797
400,-0.2,39.895
401,-0.2,39.998
402,-0.2,40.097
403,-0.2,40.197
404,-0.2,40.297
405,-0.2,40.396
406,-0.2,40.497
407,-0.2,40.598
408,-0.2,40.697
409,-0.2,40.797
410,-0.2,40.896
411,-0.2,40.997
412,-0.2,41.097
413,-0.2,41.197
414,-0.2,41.297
415,-0.2,41.396
416,-0.2,41.498
417,-0.2,41.597
418,-0.2,41.698
419,-0.2,41.797
420,-0.2,41.896
421,-0.2,41.997
422,-0.2,42.097
423,-0.2,42.197
424,-0.2,42.298
425,-0.2,42.396
426,-0.2,42.497
427,-0.2,42.597
428,-0.2,42.697
429,-0.2,42.797
430,-0.2,42.897
431,-0.2,42.997
432,-0.2,43.097
433,-0.2,43.197
434,-0.2,43.297
435,-0.2,43.396
436,-0.2,43.497
437,-0.2,43.597
438,-0.2,43.697
439,-0.2,43.798
440,-0.2,43.896
441,-0.2,44
442,-0.2,44.099
443,-0.2,44.197
444,-0.2,44.297
445,-0.2,44.399
446,-0.2,44.498
447,-0.2,44.598
448,-0.2,44.697
449,-0.2,44.799
450,-0.2,44.897
451,-0.2,44.997
452,-0.2,45.097
453,-0.2,45.198
