Force,Length
0.0,9.630863239096222
21.2,10.676978417266186
1.6,9.702402238365558
23.2,10.816546762589928
39.4,12.770537671425359
24.6,11.635965602517985
45.4,14.445340778158723
13.6,11.409984824640286
21.2,12.072661870503596
2.8,10.602423842176258
23.0,12.142446043165467
