Force,Length
0.8,9.999999799928466
54.6,11.600947880244757
68.9,12.167832167832168
99.2,13.651654436871723
115.2,14.51417722902098
126.0,15.592476371284967
99.6,14.684432236464708
82.4,13.986013986013987
60.0,12.886194615930943
30.4,11.538461538461538
10.8,10.769094187062938
