Reading,Load [19.4 N],Time [sec.]
1,0,0
2,0,0.084
3,0,0.183
4,0,0.283
5,0,0.384
6,0,0.484
7,0,0.584
8,0,0.682
9,0,0.786
10,0,0.884
11,0,0.988
12,0,1.085
13,0,1.201
14,0,1.284
15,0,1.384
16,0,1.483
17,0,1.584
18,0,1.682
19,0,1.784
20,0,1.884
21,0,1.983
22,0,2.085
23,0,2.183
24,0,2.283
25,0,2.383
26,0,2.484
27,0,2.584
28,0,2.683
29,0,2.783
30,0,2.885
31,0,2.983
32,0,3.083
33,0,3.183
34,0,3.283
35,0,3.382
36,0,3.482
37,0,3.584
38,0,3.687
39,0,3.787
40,0,3.885
41,0,3.983
42,0,4.085
43,0,4.183
44,0,4.286
45,0,4.384
46,0,4.486
47,0,4.589
48,0,4.702
49,0,4.783
50,0,4.883
51,0,4.983
52,0,5.084
53,0,5.183
54,0,5.283
55,0,5.382
56,0,5.483
57,0,5.584
58,0,5.683
59,0,5.783
60,0,5.883
61,0,5.984
62,0,6.083
63,0,6.183
64,0,6.283
65,0,6.387
66,0,6.49
67,0,6.591
68,0,6.688
69,0,6.79
70,0,6.884
71,0,6.984
72,0,7.086
73,0,7.186
74,0,7.285
75,0,7.386
76,0,7.486
77,0,7.588
78,0,7.685
79,0,7.784
80,0,7.883
81,0,7.983
82,0,8.084
83,0,8.184
84,0,8.283
85,0,8.382
86,0,8.482
87,0,8.584
88,0,8.683
89,0,8.783
90,0,8.883
91,0,8.983
92,0,9.084
93,0,9.183
94,0,9.283
95,0,9.384
96,0,9.484
97,0,9.584
98,0,9.684
99,0,9.783
100,0,9.884
101,0,9.984
102,0,10.084
103,0,10.184
104,0,10.284
105,0,10.383
106,0,10.484
107,0,10.585
108,0,10.683
109,0,10.783
110,0,10.883
111,0,10.983
112,0,11.085
113,0,11.183
114,0,11.283
115,0,11.384
116,0,11.484
117,0,11.584
118,0,11.684
119,0,11.783
120,0,11.883
121,0,11.983
122,0,12.084
123,0,12.183
124,0,12.283
125,0,12.383
126,0,12.483
127,0,12.584
128,0,12.683
129,0,12.783
130,0,12.883
131,0,12.983
132,0,13.084
133,0,13.183
134,0,13.283
135,0,13.383
136,0,13.483
137,0,13.583
138,0,13.683
139,0,13.783
140,0,13.883
141,0,13.983
142,0,14.083
143,0,14.183
144,0,14.283
145,0,14.383
146,0,14.483
147,0,14.584
148,0,14.683
149,0,14.782
150,0,14.883
151,0,14.983
152,0,15.084
153,0,15.183
154,0,15.283
155,0,15.383
156,0,15.483
157,0,15.583
158,0,15.683
159,0,15.783
160,0,15.883
161,0,15.986
162,0,16.085
163,0,16.182
164,0,16.283
165,0,16.383
166,0,16.483
167,0,16.594
168,0,16.683
169,0,16.785
170,0,16.884
171,0,16.984
172,0,17.085
173,0,17.183
174,0,17.284
175,0,17.383
176,0,17.483
177,0,17.585
178,0,17.683
179,0,17.783
180,0,17.883
181,0,17.987
182,0,18.092
183,0,18.199
184,0,18.285
185,0,18.384
186,0,18.484
187,0,18.583
188,0,18.683
189,0,18.784
190,0,18.883
191,0,18.982
192,0,19.085
193,0,19.182
194,0,19.284
195,0,19.383
196,0,19.483
197,0,19.584
198,0,19.683
199,0,19.783
200,0,19.883
201,0,19.984
202,0,20.084
203,0,20.183
204,0,20.283
205,0,20.383
206,0,20.483
207,0,20.584
208,0,20.683
209,0,20.783
210,0,20.883
211,0,20.984
212,0,21.084
213,0,21.183
214,0,21.283
215,0,21.383
216,0,21.483
217,0,21.584
218,0,21.683
219,0,21.782
220,0,21.883
221,0,21.983
222,0,22.084
223,0,22.183
224,0,22.283
225,0,22.388
226,0,22.484
227,0,22.583
228,0,22.683
229,0,22.783
230,0,22.883
231,0,22.983
232,0,23.084
233,0,23.182
234,0,23.283
235,0,23.386
236,0,23.483
237,0,23.584
238,0,23.683
239,0,23.783
240,0,23.882
241,0,23.982
242,0,24.084
243,0,24.183
244,0,24.283
245,0,24.383
246,0,24.482
247,0,24.588
248,0,24.684
249,0,24.783
250,0,24.883
251,0,24.983
252,0,25.084
253,0,25.183
254,0,25.283
255,0,25.384
256,0,25.483
257,0,25.583
258,0,25.682
259,0,25.783
260,0,25.883
261,0,25.983
262,0,26.084
263,0,26.183
264,0,26.283
265,0,26.383
266,0,26.484
267,0,26.584
268,0,26.682
269,0,26.783
270,0,26.882
271,0,26.984
272,0,27.085
273,0,27.183
274,0,27.283
275,0,27.383
276,0,27.487
277,0,27.586
278,0,27.687
279,0,27.784
280,0,27.885
281,0,27.984
282,0,28.085
283,0,28.184
284,0,28.283
285,0,28.386
286,0,28.487
287,0,28.584
288,0,28.683
289,0,28.783
290,0,28.883
291,0,28.983
292,0,29.084
293,0,29.184
294,0,29.284
295,0,29.383
296,0,29.483
297,0,29.584
298,0,29.682
299,0,29.783
300,0,29.884
301,0,29.983
302,0,30.084
303,0,30.183
304,0,30.283
305,0,30.383
306,0,30.483
307,0,30.583
308,0,30.684
309,0,30.783
310,0,30.883
311,0,30.982
312,0,31.084
313,0,31.183
314,0,31.282
315,0,31.383
316,0,31.483
317,0,31.584
318,0,31.682
319,0,31.783
320,0,31.883
321,0,31.983
322,0,32.084
323,0,32.183
324,0,32.283
325,0,32.382
326,0,32.483
327,0,32.584
328,0,32.685
329,0,32.783
330,0,32.883
331,0,32.983
332,0,33.084
333,0,33.183
334,0,33.283
335,0,33.383
336,0,33.487
337,0,33.585
338,0,33.683
339,0,33.783
340,0,33.883
341,0,33.983
342,0,34.082
343,0,34.183
344,0,34.283
345,0,34.383
346,0,34.483
347,0,34.584
348,0,34.682
349,0,34.784
350,0,34.884
351,0,34.983
352,0,35.083
353,0,35.183
354,0,35.283
355,0,35.383
356,0,35.485
357,0,35.59
358,0,35.684
359,0,35.783
360,0,35.884
361,0,35.994
362,0,36.093
363,0,36.184
364,0,36.284
365,0,36.383
366,0,36.483
367,0,36.585
368,0,36.685
369,0,36.783
370,0,36.883
371,0,36.983
372,0,37.084
373,0,37.186
374,0,37.285
375,0,37.386
376,0,37.485
377,0,37.585
378,0,37.683
379,0,37.783
380,0,37.883
381,0,37.983
382,0,38.084
383,0,38.183
384,0,38.282
385,0,38.383
386,0,38.483
387,0,38.585
388,0,38.683
389,0,38.783
390,0,38.883
391,0,38.984
392,0,39.084
393,0,39.183
394,0,39.283
395,0,39.383
396,0,39.483
397,0,39.584
398,0,39.683
399,0,39.783
400,0,39.883
401,0,39.983
402,0,40.084
403,0,40.183
404,0,40.283
405,0,40.382
406,0,40.483
407,0,40.584
408,0,40.683
409,0,40.783
410,0,40.883
411,0,40.983
412,0,41.084
413,0,41.183
414,0,41.283
415,0,41.383
416,0,41.483
417,0,41.586
418,0,41.684
419,0,41.784
420,0,41.884
421,0,41.983
422,0,42.084
423,0,42.183
424,0,42.283
425,0,42.383
426,0,42.483
427,0,42.584
428,0,42.684
429,0,42.783
430,0,42.885
431,0,42.983
432,0,43.084
433,0,43.184
434,0,43.283
435,0,43.382
436,0,43.484
437,0,43.584
438,0,43.686
439,0,43.783
440,0,43.883
441,0,43.983
442,0,44.084
443,0,44.183
444,0,44.283
445,0,44.384
446,0,44.485
447,0,44.584
448,0,44.683
449,0,44.783
450,0,44.883
451,0,44.984
452,0,45.084
453,0,45.183
454,0,45.284
455,0,45.383
456,0,45.483
457,0,45.583
458,0,45.684
459,0,45.784
460,0,45.883
461,0,45.983
462,0,46.084
463,0,46.183
464,0,46.284
465,0,46.384
466,0,46.484
467,0,46.583
468,0,46.684
469,0,46.784
470,0,46.883
471,0,46.984
472,0,47.088
473,0,47.184
474,0,47.285
475,0,47.383
476,0,47.483
477,0,47.584
478,0,47.684
479,0,47.783
480,0,47.883
481,0,47.986
482,0,48.083
483,0,48.184
484,0,48.284
485,0,48.383
486,0,48.483
487,0,48.584
488,0,48.683
489,0,48.784
