Reading,Load [17.0 N],Time [sec.]
254,-18.4,25.3
255,-18.4,25.4
256,-18.4,25.5
257,-18.4,25.599
258,-18.2,25.7
259,-18.2,25.8
260,-18.2,25.9
261,-18.2,26
262,-18,26.099
263,-18,26.2
264,-18,26.3
265,-18,26.4
266,-18,26.5
267,-18,26.599
268,-18,26.7
269,-18,26.802
270,-17.8,26.9
271,-17.8,27
272,-17.8,27.099
273,-17.8,27.2
274,-17.8,27.3
275,-17.8,27.406
276,-17.6,27.501
277,-17.6,27.6
278,-17.6,27.701
279,-17.6,27.8
280,-17.6,27.9
281,-17.6,28.001
282,-17.6,28.099
283,-17.4,28.2
284,-17.4,28.3
285,-17.4,28.4
286,-17.4,28.5
287,-17.4,28.599
288,-17.4,28.702
289,-17.4,28.8
290,-17.4,28.9
291,-17.4,29.001
292,-17.4,29.103
293,-17.2,29.2
294,-17.2,29.3
295,-17.2,29.4
296,-17.2,29.5
297,-17.2,29.599
298,-17.2,29.701
299,-17.2,29.799
300,-17.2,29.9
301,-17.2,30
302,-17.2,30.099
303,-17.2,30.2
304,-17.2,30.3
305,-17,30.399
306,-17,30.501
307,-17,30.599
308,-17,30.7
309,-17,30.8
310,-17,30.903
311,-17,31.001
312,-17,31.102
313,-17,31.201
314,-17,31.301
315,-17,31.402
316,-17,31.502
317,-17,31.604
318,-17,31.7
319,-17,31.8
320,-17,31.901
321,-17,32
