Reading,Load [21.8 N],Time [sec.]
290,-0.2,28.893
291,-0.2,28.993
292,-0.2,29.093
293,-0.2,29.193
294,-0.2,29.294
295,-0.2,29.393
296,-0.2,29.493
297,-0.2,29.593
298,-0.2,29.693
299,-0.2,29.794
300,-0.2,29.893
301,-0.2,29.992
302,-0.2,30.093
303,-0.2,30.193
304,-0.2,30.294
305,-0.2,30.392
306,-0.2,30.493
307,-0.2,30.595
308,-0.2,30.693
309,-0.2,30.799
310,-0.2,30.894
311,-0.2,30.993
312,-0.2,31.094
313,-0.2,31.193
314,-0.2,31.295
315,-0.2,31.394
316,-0.2,31.497
317,-0.2,31.594
318,-0.2,31.693
319,-0.2,31.795
320,-0.2,31.893
321,-0.2,31.994
322,-0.2,32.095
323,-0.2,32.193
324,-0.2,32.295
325,-0.2,32.393
326,-0.2,32.493
327,-0.2,32.593
328,-0.2,32.693
329,-0.2,32.796
330,-0.2,32.894
331,-0.2,32.993
332,-0.2,33.096
333,-0.2,33.194
334,-0.2,33.295
335,-0.2,33.393
336,-0.2,33.493
337,-0.2,33.595
338,-0.2,33.694
339,-0.2,33.795
340,-0.2,33.894
341,-0.2,33.994
342,-0.2,34.094
343,-0.2,34.194
344,-0.2,34.294
345,-0.2,34.393
346,-0.2,34.493
347,-0.2,34.594
348,-0.2,34.694
349,-0.2,34.795
350,-0.2,34.893
351,-0.2,34.993
352,-0.2,35.094
353,-0.2,35.193
354,-0.2,35.296
355,-0.2,35.394
356,-0.2,35.494
357,-0.2,35.594
358,-0.2,35.694
359,-0.2,35.795
360,-0.2,35.893
361,-0.2,35.997
362,-0.2,36.097
363,-0.2,36.194
364,-0.2,36.296
365,-0.2,36.394
366,-0.2,36.493
367,-0.2,36.594
368,-0.2,36.696
369,-0.2,36.794
370,-0.2,36.894
371,-0.2,36.994
372,-0.2,37.094
373,-0.2,37.194
374,-0.2,37.295
375,-0.2,37.394
376,-0.2,37.494
377,-0.2,37.594
378,-0.2,37.693
379,-0.2,37.794
380,-0.2,37.894
381,-0.2,37.994
382,-0.2,38.093
383,-0.2,38.193
384,-0.2,38.294
385,-0.2,38.394
386,-0.2,38.494
387,-0.2,38.594
388,-0.2,38.693
389,-0.2,38.795
390,-0.2,38.893
391,-0.2,38.994
392,-0.2,39.092
393,-0.2,39.194
394,-0.2,39.294
395,-0.2,39.393
396,-0.2,39.494
